City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
391,Pacific Grove,36.6177,-121.9166,79.2,85,1,1.99,US,2021-10-30 00:07:37
392,Davila,18.4726,120.5763,80.04,71,7,11.01,PH,2021-10-30 00:07:37
393,North Platte,41.1239,-100.7654,62.26,47,1,1.01,US,2021-10-30 00:07:38
394,Saldanha,-33.0117,17.9442,60.37,92,0,8.52,ZA,2021-10-30 00:07:38
395,Ca Mau,9.1769,105.15,77.25,94,90,4.92,VN,2021-10-30 00:07:38
396,Kriel,-26.2739,29.2253,56.77,87,99,5.23,ZA,2021-10-30 00:07:39
397,Houma,29.5958,-90.7195,62.6,62,1,11.5,US,2021-10-30 00:07:39
398,Astara,38.5,48.6667,50.65,96,100,1.48,AZ,2021-10-30 00:07:40
399,Foldeak,46.3167,20.5,44.85,54,2,4.14,HU,2021-10-30 00:07:40
400,Marrakesh,31.6315,-8.0083,62.67,72,0,3.44,MA,2021-10-30 00:07:40
401,Abbeville,50.1,1.8333,53.49,94,94,11.16,FR,2021-10-30 00:07:41
402,Beloha,-25.1667,45.05,62.38,68,22,13.62,MG,2021-10-30 00:07:24
403,Kisangani,0.5167,25.2,69.33,99,89,1.03,CD,2021-10-30 00:07:41
404,Vitim,59.4511,112.5578,21.76,80,100,3.24,RU,2021-10-30 00:07:42
405,Sarahan,31.5167,77.8,42.89,30,0,7.85,IN,2021-10-30 00:07:42
406,Dubti,11.7361,41.0853,79.2,39,4,7.83,ET,2021-10-30 00:07:43
407,Warman,52.3168,-106.5679,46.09,41,97,7.0,CA,2021-10-30 00:07:43
408,Fukuma,33.7667,130.4667,65.28,61,54,4.12,JP,2021-10-30 00:07:44
409,Mackenzie,55.2999,-123.1698,35.1,52,10,2.42,CA,2021-10-30 00:07:44
410,Praia Da Vitoria,38.7333,-27.0667,69.76,98,98,7.7,PT,2021-10-30 00:06:07
411,Sobolevo,54.4299,31.8996,45.79,95,53,9.26,RU,2021-10-30 00:07:44
412,Cabo San Lucas,22.8909,-109.9124,84.61,62,20,3.0,MX,2021-10-30 00:07:45
413,Lata,40.1629,-8.3327,68.92,97,100,14.25,PT,2021-10-30 00:07:45
414,Hofn,64.2539,-15.2082,44.62,82,100,14.7,IS,2021-10-30 00:07:46
415,Karpathos,35.507,27.2132,64.36,82,70,10.36,GR,2021-10-30 00:08:46
416,Pringsewu,-5.3582,104.9744,78.21,90,98,2.95,ID,2021-10-30 00:08:47
417,Kolomna,55.0794,38.7783,50.25,93,99,10.47,RU,2021-10-30 00:08:47
418,Khani,41.9563,42.9566,42.37,88,95,2.8,GE,2021-10-30 00:08:48
419,Verkhnyaya Toyma,62.2349,44.9985,43.61,98,100,9.98,RU,2021-10-30 00:08:48
420,Rabo De Peixe,37.8,-25.5833,72.28,92,75,13.8,PT,2021-10-30 00:08:49
421,Ocos,14.5094,-92.1933,83.32,72,6,5.17,GT,2021-10-30 00:08:49
422,Kamaishi,39.2667,141.8833,55.2,61,0,1.41,JP,2021-10-30 00:08:49
423,Ratnagiri,16.9833,73.3,76.89,59,100,6.89,IN,2021-10-30 00:08:50
424,Kefalos,36.7453,26.9589,61.02,72,20,4.61,GR,2021-10-30 00:08:50
425,Iwanai,42.9744,140.5089,51.3,66,0,2.51,JP,2021-10-30 00:05:46
426,Ambon,-3.6954,128.1814,84.34,74,20,3.44,ID,2021-10-30 00:08:51
427,Dasol,15.9902,119.8828,80.6,72,26,5.84,PH,2021-10-30 00:08:51
428,Batagay-Alyta,67.8006,130.4114,-7.94,86,91,6.06,RU,2021-10-30 00:08:51
429,San Pedro,14.35,121.0167,84.31,70,42,10.16,PH,2021-10-30 00:06:34
430,Verkhnyaya Inta,65.9811,60.3094,15.48,96,88,8.97,RU,2021-10-30 00:08:52
431,Tondano,1.3038,124.9112,71.69,70,94,2.59,ID,2021-10-30 00:08:53
432,Bellevue,47.6104,-122.2007,52.47,80,75,3.0,US,2021-10-30 00:08:53
433,Moulins,46.5,3.3333,61.52,72,100,9.22,FR,2021-10-30 00:08:53
434,Port Hardy,50.6996,-127.4199,47.19,65,6,14.45,CA,2021-10-30 00:06:58
435,Marsh Harbour,26.5412,-77.0636,78.57,84,100,11.61,BS,2021-10-30 00:05:32
436,Senanga,-16.1167,23.2667,74.03,57,78,1.88,ZM,2021-10-30 00:08:54
437,Le Port,-20.9373,55.2919,70.9,78,27,7.81,RE,2021-10-30 00:08:54
438,Buraydah,26.326,43.975,72.19,23,0,10.49,SA,2021-10-30 00:08:55
439,Astoria,46.1879,-123.8313,54.01,70,1,12.66,US,2021-10-30 00:04:02
440,Ranong,9.9658,98.6348,79.07,88,100,3.8,TH,2021-10-30 00:08:55
441,Haines Junction,60.7522,-137.5108,33.4,77,89,5.12,CA,2021-10-30 00:08:56
442,Porto Seguro,-16.4497,-39.0647,75.09,82,29,8.01,BR,2021-10-30 00:08:56
443,Ahipara,-35.1667,173.1667,66.34,70,100,12.97,NZ,2021-10-30 00:08:57
444,Matara,5.9485,80.5353,76.14,91,95,4.23,LK,2021-10-30 00:08:57
445,Berlevag,70.8578,29.0864,39.97,76,47,27.89,NO,2021-10-30 00:04:20
446,Osecina,44.3731,19.6014,49.46,77,5,4.32,RS,2021-10-30 00:08:57
447,Kirksville,40.1948,-92.5833,50.18,90,90,3.0,US,2021-10-30 00:08:58
448,Ocosingo,17.0667,-92.25,62.44,99,100,1.86,MX,2021-10-30 00:08:58
449,Plettenberg Bay,-34.0527,23.3716,61.43,84,85,13.78,ZA,2021-10-30 00:08:59
450,Majene,-3.5403,118.9707,79.92,80,100,3.4,ID,2021-10-30 00:07:19
451,Stromness,58.965,-3.296,50.88,84,100,14.0,GB,2021-10-30 00:04:23
452,Khandyga,62.6667,135.6,12.99,96,99,4.47,RU,2021-10-30 00:08:59
453,Sompeta,18.9333,84.6,76.95,86,73,7.38,IN,2021-10-30 00:09:00
454,Santa Maria,-29.6842,-53.8069,70.52,76,3,10.8,BR,2021-10-30 00:05:18
455,Darhan,49.4867,105.9228,27.01,55,0,5.46,MN,2021-10-30 00:09:01
456,Jiuquan,39.7432,98.5174,37.54,41,7,5.46,CN,2021-10-30 00:09:01
457,Itoman,26.1247,127.6694,75.58,64,0,4.61,JP,2021-10-30 00:09:01
458,Rosarito,32.3333,-117.0333,85.68,63,1,4.27,MX,2021-10-30 00:07:39
459,Glen Allen,37.666,-77.5064,64.31,95,90,3.44,US,2021-10-30 00:09:02
460,Asau,46.4333,26.4,43.72,88,2,1.99,RO,2021-10-30 00:09:03
461,Batouri,4.4333,14.3667,67.75,98,100,2.8,CM,2021-10-30 00:10:03
462,San Jose,37.3394,-121.895,79.88,52,40,8.05,US,2021-10-30 00:05:56
463,Ust-Kulom,61.6864,53.6902,25.39,95,100,8.14,RU,2021-10-30 00:10:04
464,Teluk Nibung,3.001,99.8164,78.06,85,79,7.29,ID,2021-10-30 00:10:05
465,Otradnoye,59.7775,30.8181,49.17,91,71,7.76,RU,2021-10-30 00:10:06
466,Pandan,14.0453,124.1694,83.52,70,13,13.6,PH,2021-10-30 00:10:06
467,Chontalpa,17.7,-93.5167,73.02,77,70,6.44,MX,2021-10-30 00:10:07
468,Hailey,43.5196,-114.3153,36.05,75,75,1.3,US,2021-10-30 00:10:08
469,Ostersund,63.1792,14.6357,48.65,71,64,13.8,SE,2021-10-30 00:10:08
470,Imbituba,-28.24,-48.6703,69.82,96,88,8.23,BR,2021-10-30 00:10:09
471,Vysokogornyy,50.1167,139.15,36.19,81,26,2.59,RU,2021-10-30 00:10:09
472,Ancud,-41.8697,-73.8203,47.86,77,53,10.58,CL,2021-10-30 00:10:09
473,Itarema,-2.9248,-39.9167,78.82,77,42,6.62,BR,2021-10-30 00:10:10
474,Baruun-Urt,46.6806,113.2792,28.9,42,100,16.31,MN,2021-10-30 00:10:10
475,Killybegs,54.6333,-8.45,40.44,86,100,6.17,IE,2021-10-30 00:10:10
476,Bandarbeyla,9.4942,50.8122,77.04,81,27,11.99,SO,2021-10-30 00:10:11
477,Muros,42.7762,-9.0603,62.24,96,100,4.54,ES,2021-10-30 00:07:14
478,Penjamo,20.4333,-101.7333,73.27,53,19,4.05,MX,2021-10-30 00:10:11
479,Hit,33.6416,42.8251,70.81,34,28,5.06,IQ,2021-10-30 00:07:05
480,Calabozo,8.9242,-67.4293,76.19,86,64,1.01,VE,2021-10-30 00:10:12
481,Whitianga,-36.8333,175.7,70.02,66,99,9.86,NZ,2021-10-30 00:10:12
482,Esil,51.9556,66.4042,33.21,91,100,5.35,KZ,2021-10-30 00:10:13
483,Sunrise Manor,36.2111,-115.0731,82.81,22,1,3.44,US,2021-10-30 00:09:44
484,Areosa,41.7178,-8.8571,68.92,89,100,19.8,PT,2021-10-30 00:10:13
485,Saquena,-4.6667,-73.5167,73.58,95,58,2.39,PE,2021-10-30 00:10:14
486,San Carlos De Bariloche,-41.1456,-71.3082,51.55,62,40,28.77,AR,2021-10-30 00:10:09
487,Flin Flon,54.7682,-101.865,38.66,58,83,3.6,CA,2021-10-30 00:10:14
488,Natal,-5.795,-35.2094,78.89,73,34,12.91,BR,2021-10-30 00:10:15
489,Kholm,59.2667,32.85,45.99,93,82,9.04,RU,2021-10-30 00:10:15
490,Benavente,42.0025,-5.6783,57.88,90,100,19.98,ES,2021-10-30 00:10:16
491,Nome,64.5011,-165.4064,26.67,80,75,13.8,US,2021-10-30 00:10:17
492,Broome,42.2506,-75.833,51.91,73,90,1.01,US,2021-10-30 00:07:36
493,Elko,41.0002,-115.5012,65.05,38,40,7.0,US,2021-10-30 00:10:17
494,Lalmohan,22.3384,90.7419,76.21,76,79,10.38,BD,2021-10-30 00:10:18
495,Ust-Nera,64.5667,143.2,2.34,98,99,3.36,RU,2021-10-30 00:10:18
496,Mahebourg,-20.4081,57.7,72.25,80,63,4.45,MU,2021-10-30 00:10:19
497,Belmonte,-15.8631,-38.8828,74.16,85,50,6.87,BR,2021-10-30 00:10:20
498,Gazanjyk,39.2446,55.5154,51.75,58,51,7.16,TM,2021-10-30 00:10:20
499,Oytal,42.9057,73.2697,42.35,73,8,5.44,KZ,2021-10-30 00:10:20
500,Svetlyy,54.675,20.1347,39.25,67,23,10.96,RU,2021-10-30 00:10:21
501,Souillac,-20.5167,57.5167,72.36,84,89,4.7,MU,2021-10-30 00:05:31
502,Shieli,44.1667,66.75,39.43,75,0,3.89,KZ,2021-10-30 00:10:21
503,Puerto Colombia,10.9878,-74.9547,77.09,85,99,6.64,CO,2021-10-30 00:10:22
504,Port Hedland,-20.3167,118.5667,78.85,61,76,5.75,AU,2021-10-30 00:10:22
505,Joshimath,30.5667,79.5667,48.94,22,0,7.0,IN,2021-10-30 00:06:18
506,Tucurui,-3.7661,-49.6725,77.59,80,81,2.57,BR,2021-10-30 00:11:23
507,Srednekolymsk,67.45,153.6833,2.95,94,100,4.34,RU,2021-10-30 00:11:23
508,Nhulunbuy,-12.2333,136.7667,88.41,58,40,12.66,AU,2021-10-30 00:11:24
509,Codroipo,45.96,12.9792,49.17,81,88,4.32,IT,2021-10-30 00:11:25
510,Severnoye,56.3491,78.3619,24.49,70,58,12.93,RU,2021-10-30 00:11:25
511,Ati,13.2154,18.3353,83.1,12,19,8.01,TD,2021-10-30 00:11:25
512,Ukiah,39.1502,-123.2078,75.13,55,1,3.44,US,2021-10-30 00:11:26
513,Djibo,14.1022,-1.6306,91.44,30,99,1.83,BF,2021-10-30 00:11:26
514,Belyy Yar,53.6039,91.3903,35.49,80,0,6.71,RU,2021-10-30 00:11:27
515,Beidao,34.5686,105.8933,50.02,88,28,3.02,CN,2021-10-30 00:11:27
516,Vardo,70.3705,31.1107,37.81,76,11,20.89,NO,2021-10-30 00:11:28
517,Hualmay,-11.0964,-77.6139,64.53,81,59,11.36,PE,2021-10-30 00:11:28
518,Pretoria,-25.7449,28.1878,64.2,76,96,4.43,ZA,2021-10-30 00:08:01
519,Aden,12.7794,45.0367,83.34,63,36,14.54,YE,2021-10-30 00:11:29
520,Datong,40.0936,113.2914,43.59,40,5,1.3,CN,2021-10-30 00:11:29
521,Gimli,50.6336,-96.9907,48.43,55,100,14.52,CA,2021-10-30 00:11:30
522,Sarno,40.8108,14.6198,63.79,78,65,4.65,IT,2021-10-30 00:11:30
523,Touros,-5.1989,-35.4608,79.5,75,25,14.38,BR,2021-10-30 00:11:31
524,Kuroiso,36.9667,140.05,51.4,56,0,1.77,JP,2021-10-30 00:11:31
525,Chulumani,-16.4096,-67.5263,64.31,88,77,3.4,BO,2021-10-30 00:11:31
526,Kachug,53.9606,105.8817,23.11,59,43,2.48,RU,2021-10-30 00:11:32
527,Lagoa,39.05,-27.9833,68.05,94,100,15.97,PT,2021-10-30 00:11:32
528,Canavieiras,-15.675,-38.9472,72.68,88,27,4.83,BR,2021-10-30 00:11:33
529,Tefe,-3.3542,-64.7114,78.91,94,20,2.3,BR,2021-10-30 00:11:33
530,Alice Springs,-23.7,133.8833,72.95,23,0,17.27,AU,2021-10-30 00:07:12
531,Prince Rupert,54.3161,-130.3201,44.42,69,99,2.3,CA,2021-10-30 00:11:33
532,Bonavista,48.6499,-53.1147,40.12,85,96,11.63,CA,2021-10-30 00:10:39
533,Stykkisholmur,65.0757,-22.7297,39.27,96,100,15.57,IS,2021-10-30 00:11:34
534,Joniskis,56.2403,23.6153,45.52,86,36,8.77,LT,2021-10-30 00:11:35
535,Laguna,38.421,-121.4238,78.91,62,1,1.99,US,2021-10-30 00:08:54
536,Khasan,42.4308,130.6434,49.62,73,100,3.42,RU,2021-10-30 00:11:35
537,Aki,33.5,133.9,63.91,60,40,0.65,JP,2021-10-30 00:11:36
538,Saint-Augustin,51.226,-58.6502,42.51,45,1,1.63,CA,2021-10-30 00:11:36
539,Ambilobe,-13.2,49.05,73.08,87,22,0.67,MG,2021-10-30 00:11:37
540,Hofu,34.05,131.5667,66.16,64,28,4.65,JP,2021-10-30 00:11:37
541,Naron,43.5167,-8.1528,58.05,88,100,5.99,ES,2021-10-30 00:11:37
542,Horlivka,48.347,38.0542,41.85,82,3,3.6,UA,2021-10-30 00:11:38
543,Camacha,33.0833,-16.3333,69.22,78,20,13.8,PT,2021-10-30 00:11:38
544,Meadow Lake,34.8014,-106.5436,70.57,29,0,3.6,US,2021-10-30 00:11:40
545,Nagato,34.3833,131.2,66.2,61,61,3.13,JP,2021-10-30 00:11:40
546,Lubao,14.9167,120.55,80.15,74,82,8.81,PH,2021-10-30 00:11:41
547,Alofi,-19.0595,-169.9187,76.46,59,96,16.04,NU,2021-10-30 00:11:41
548,Faanui,-16.4833,-151.75,78.89,72,89,15.46,PF,2021-10-30 00:11:42
549,Xinzhi,36.4989,111.7047,55.6,64,0,1.36,CN,2021-10-30 00:11:42
550,Cody,44.5263,-109.0565,62.82,30,90,11.5,US,2021-10-30 00:09:03
551,Verkhnya Syrovatka,50.829,34.9586,41.38,83,6,4.32,UA,2021-10-30 00:12:43
552,Nuuk,64.1835,-51.7216,32.61,93,90,0.0,GL,2021-10-30 00:12:43
553,Ust-Tsilma,65.441,52.1498,23.97,95,100,7.52,RU,2021-10-30 00:12:43
554,Hurricane,37.1753,-113.2899,74.32,32,0,0.56,US,2021-10-30 00:12:44
555,Xichang,27.8964,102.2634,55.27,82,79,0.6,CN,2021-10-30 00:12:44
556,Conceicao Do Coite,-11.5639,-39.2828,68.76,72,8,9.51,BR,2021-10-30 00:12:45
557,Nalut,30.3333,10.85,65.12,43,26,3.85,LY,2021-10-30 00:10:43
558,Gasa,31.5,34.4667,71.58,71,100,4.85,PS,2021-10-30 00:12:46
559,Athabasca,54.7169,-113.2854,35.76,43,23,7.76,CA,2021-10-30 00:12:46
560,Kultuk,51.7208,103.6956,33.12,76,20,3.15,RU,2021-10-30 00:12:46
561,Pontes E Lacerda,-15.2261,-59.3353,71.17,87,86,2.26,BR,2021-10-30 00:12:47
562,Skibbereen,51.55,-9.2667,44.4,83,47,10.31,IE,2021-10-30 00:12:47
563,Lompoc,34.6391,-120.4579,85.08,80,1,9.22,US,2021-10-30 00:12:48
564,Nampula,-15.1165,39.2666,62.82,77,6,2.35,MZ,2021-10-30 00:12:48
565,Castletown,53.0281,-9.0686,43.29,91,83,6.62,IE,2021-10-30 00:12:48
566,Decatur,39.8403,-88.9548,53.91,94,90,18.41,US,2021-10-30 00:09:20
567,Mpika,-11.8343,31.4529,62.47,49,51,6.24,ZM,2021-10-30 00:12:49
568,Rolla,37.9514,-91.7713,49.05,96,90,5.01,US,2021-10-30 00:10:15
569,Contamana,-7.3333,-75.0167,78.12,75,79,2.01,PE,2021-10-30 00:12:50
570,Gat,31.61,34.7642,72.39,75,100,3.87,IL,2021-10-30 00:12:50
571,Cartagena,10.3997,-75.5144,78.42,89,75,4.61,CO,2021-10-30 00:11:31
572,Daniel Flores,9.3355,-83.6694,71.02,97,99,1.36,CR,2021-10-30 00:12:51
573,Bandipur,27.9333,84.4167,53.83,80,0,2.59,NP,2021-10-30 00:12:51
574,Lisakovsk,52.5369,62.4936,32.68,54,97,2.59,KZ,2021-10-30 00:11:30
575,Strezhevoy,60.7333,77.5889,19.38,87,100,18.07,RU,2021-10-30 00:12:52
576,Kaka,37.3482,59.6143,52.34,43,2,5.01,TM,2021-10-30 00:12:52
577,Coquimbo,-29.9533,-71.3436,56.93,82,0,3.44,CL,2021-10-30 00:12:52
578,Chicama,-7.8447,-79.1469,59.54,78,28,6.4,PE,2021-10-30 00:12:53
579,Poum,-20.2333,164.0167,76.48,70,10,12.95,NC,2021-10-30 00:12:53
580,Kamphaeng Phet,16.25,99.5,73.27,97,95,3.47,TH,2021-10-30 00:12:54
581,Danville,36.586,-79.395,62.31,76,90,10.36,US,2021-10-30 00:12:54
582,Ahvaz,31.3203,48.6693,78.8,63,91,9.91,IR,2021-10-30 00:12:54
583,Esna,25.2934,32.554,77.32,26,63,7.23,EG,2021-10-30 00:12:55
584,Albania,41.0,20.0,43.99,65,0,6.55,AL,2021-10-30 00:12:55
585,Nikko,36.75,139.6167,50.95,53,0,2.91,JP,2021-10-30 00:12:56
586,Salinopolis,-0.6136,-47.3561,78.3,84,95,7.87,BR,2021-10-30 00:09:28
587,Nantucket,41.2835,-70.0995,52.02,73,79,20.96,US,2021-10-30 00:12:56
588,Alugan,12.2188,125.4808,81.75,80,32,13.67,PH,2021-10-30 00:12:57
